ID;CodesParce;CodeInsee;Commune;Destinatio;TypeBati;Urbanisati;Type2Urban;Surface;NBLogement;NBT1;NBT2;NBT3;NBT4;LgtEtudian;LgtSociaux;LgtSeniors;LgtAccesAb;LgtPrives;Collectifs;Individuel;GrpHabitat;lots;Nom_Operat;OperationB;Promoteur;Bailleur;DateLivrai;ETAT
0;;310340;MERVILLA;HAB;Maison Indiv;INTENSIF;DP;4594;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310340;MERVILLA;HAB;Maison Indiv;Conso ENAF;EXT;3728;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310340;MERVILLA;HAB;Maison Indiv;Conso ENAF;EXT;3801;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310340;MERVILLA;HAB;Maison Indiv;Conso ENAF;EXT;3790;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310340;MERVILLA;HAB;Maison Indiv;Conso ENAF;EXT;3030;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310340;MERVILLA;HAB;Maison Indiv;Conso ENAF;EXT;3538;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310340;MERVILLA;HAB;Maison Indiv;INTENSIF;DC;2568;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310340;MERVILLA;HAB;Maison Indiv;Conso ENAF;EXT;3468;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310340;MERVILLA;HAB;Maison Indiv;Conso ENAF;EXT;3608;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310340;MERVILLA;HAB;Maison Indiv;Conso ENAF;EXT;3809;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310340;MERVILLA;HAB;Maison Indiv;Conso ENAF;EXT;3437;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310340;MERVILLA;HAB;Maison Indiv;Conso ENAF;EXT;4356;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310340;MERVILLA;HAB;Maison Indiv;Conso ENAF;EXT;3642;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310340;MERVILLA;HAB;Maison Indiv;Conso ENAF;EXT;3768;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310340;MERVILLA;HAB;Maison Indiv;Conso ENAF;EXT;3774;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310340;MERVILLA;HAB;Maison Indiv;Conso ENAF;EXT;3430;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310340;MERVILLA;HAB;Maison Indiv;Conso ENAF;EXT;3495;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310340;MERVILLA;HAB;Maison Indiv;Conso ENAF;EXT;3538;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310340;MERVILLA;HAB;Maison Indiv;Conso ENAF;EXT;3563;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310340;MERVILLA;HAB;Maison Indiv;Conso ENAF;EXT;3646;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310340;MERVILLA;HAB;Maison Indiv;Conso ENAF;EXT;3328;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310340;MERVILLA;HAB;Maison Indiv;Conso ENAF;EXT;3463;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310192;FOURQUEVAUX;HAB;Maison Indiv;Conso ENAF;EXT;1731;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310025;AUREVILLE;HAB;Maison Indiv;Conso ENAF;EXT;2994;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310025;AUREVILLE;HAB;Maison Indiv;Conso ENAF;EXT;2505;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310025;AUREVILLE;HAB;Maison Indiv;Conso ENAF;EXT;1481;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310025;AUREVILLE;HAB;Maison Indiv;Conso ENAF;EXT;1451;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310025;AUREVILLE;HAB;Maison Indiv;Conso ENAF;EXT;1213;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310025;AUREVILLE;HAB;Maison Indiv;Conso ENAF;EXT;1451;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310025;AUREVILLE;HAB;;Conso ENAF;EXT;1154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310025;AUREVILLE;HAB;Maison Indiv;Conso ENAF;EXT;4192;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310036;AUZIELLE;HAB;Maison Indiv;INTENSIF;DP;2123;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310048;BAZIEGE;HAB;Maison Indiv;Conso ENAF;EXT;1963;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310048;BAZIEGE;HAB;Maison Indiv;Conso ENAF;EXT;2014;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310048;BAZIEGE;HAB;Maison Indiv;Conso ENAF;EXT;2300;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310048;BAZIEGE;HAB;Maison Indiv;Conso ENAF;EXT;2649;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310048;BAZIEGE;HAB;;Conso ENAF;EXT;408;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;oui;;;2009_2022;CONSTRUIT
0;;310048;BAZIEGE;HAB;Maison Indiv;Conso ENAF;EXT;2030;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310048;BAZIEGE;HAB;Maison Indiv;Conso ENAF;EXT;2135;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310048;BAZIEGE;HAB;Maison Indiv;Conso ENAF;EXT;982;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310048;BAZIEGE;HAB;Maison Indiv;Conso ENAF;EXT;976;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310048;BAZIEGE;HAB;Maison Indiv;Conso ENAF;EXT;992;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310048;BAZIEGE;HAB;Maison Indiv;Conso ENAF;EXT;2439;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310048;BAZIEGE;HAB;Maison Indiv;Conso ENAF;EXT;2121;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310048;BAZIEGE;HAB;Maison Indiv;Conso ENAF;EXT;416;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310048;BAZIEGE;ACT;;Conso ENAF;EXT;6890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310048;BAZIEGE;HAB;Maison Indiv;Conso ENAF;EXT;545;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310048;BAZIEGE;HAB;;Conso ENAF;EXT;7298;26;0;0;0;0;0;8;0;18;0;0;26;26;0;chemin d'En Roujairou;oui;Idélia;Colomiers Habitat;2009_2022;CONSTRUIT
0;;310048;BAZIEGE;HAB;;Conso ENAF;EXT;1078;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310048;BAZIEGE;HAB;Maison Indiv;Conso ENAF;EXT;532;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310048;BAZIEGE;HAB;Maison Indiv;Conso ENAF;EXT;1259;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310048;BAZIEGE;HAB;Maison Indiv;Conso ENAF;EXT;564;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;oui;;;2009_2022;CONSTRUIT
0;;310048;BAZIEGE;HAB;Maison Indiv;Conso ENAF;EXT;604;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;oui;;;2009_2022;CONSTRUIT
0;;310057;BELBERAUD;HAB;Maison Indiv;Conso ENAF;EXT;933;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310057;BELBERAUD;HAB;Maison Indiv;Conso ENAF;EXT;909;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310057;BELBERAUD;HAB;Maison Indiv;Conso ENAF;EXT;2131;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310057;BELBERAUD;HAB;Maison Indiv;Conso ENAF;EXT;1030;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310057;BELBERAUD;HAB;Maison Indiv;Conso ENAF;EXT;2615;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310227;GOYRANS;HAB;Maison Indiv;Conso ENAF;EXT;2764;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310227;GOYRANS;HAB;Maison Indiv;Conso ENAF;EXT;3107;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310227;GOYRANS;HAB;Maison Indiv;INTENSIF;DP;1327;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310227;GOYRANS;HAB;Maison Indiv;Conso ENAF;EXT;1869;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310227;GOYRANS;HAB;Maison Indiv;Conso ENAF;EXT;1198;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310227;GOYRANS;HAB;Maison Indiv;Conso ENAF;EXT;2054;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310227;GOYRANS;HAB;Maison Indiv;Conso ENAF;EXT;2020;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310227;GOYRANS;HAB;Maison Indiv;Conso ENAF;EXT;794;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310227;GOYRANS;HAB;Maison Indiv;INTENSIF;DC;2554;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310227;GOYRANS;HAB;Maison Indiv;INTENSIF;DP;2119;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310227;GOYRANS;HAB;Maison Indiv;INTENSIF;DP;1505;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310227;GOYRANS;HAB;Maison Indiv;INTENSIF;DC;1089;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310227;GOYRANS;HAB;Maison Indiv;INTENSIF;DC;1093;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310227;GOYRANS;EQUIP;;INTENSIF;RU;424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310227;GOYRANS;HAB;Maison Indiv;Conso ENAF;EXT;2651;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310227;GOYRANS;HAB;;Conso ENAF;EXT;5764;3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DC;1010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;EQUIP;;Conso ENAF;EXT;6756;41;0;0;0;0;0;8;0;0;33;41;0;0;0;La Gaille;oui;Christian Bec;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;;INTENSIF;RU;2807;20;0;4;12;4;0;0;0;0;20;20;0;0;0;Rés Coteaux d'Argent;oui;Convergence;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DC;514;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;EQUIP;;Conso ENAF;EXT;32478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DC;492;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;1985;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;454;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;Conso ENAF;EXT;1552;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;407;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;729;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;719;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;452;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;514;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;714;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;Conso ENAF;EXT;1442;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DC;729;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;403;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;851;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;599;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;2060;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;569;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;754;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;1080;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;478;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;1444;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;812;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;903;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;Conso ENAF;EXT;2507;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;861;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;791;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;761;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;Conso ENAF;EXT;1828;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;824;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;;INTENSIF;DP;990;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;743;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;592;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;671;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;Conso ENAF;EXT;1356;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;451;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;799;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DC;604;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;796;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DC;504;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;632;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;576;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;752;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;593;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DC;759;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;629;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;408;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;449;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;;INTENSIF;DP;747;6;0;0;0;0;0;0;0;0;6;6;0;0;0;Chemin de la Bruyère;oui;SCI Montségur;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DC;680;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DC;1212;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DC;579;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DC;671;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;507;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;EQUIP;;Conso ENAF;EXT;4356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;715;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;EQUIP;;Conso ENAF;EXT;7045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DC;686;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;;INTENSIF;DP;2394;16;0;0;0;0;0;0;0;0;16;16;0;0;0;88 av. de Toulouse;oui;D. ZINVEST;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DC;524;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;523;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;521;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;404;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;;Conso ENAF;EXT;5047;14;0;0;0;0;0;0;0;0;0;0;0;0;0;;oui;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;559;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DC;449;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;797;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;699;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;HAB;Maison Indiv;INTENSIF;DP;608;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;ACT;;INTENSIF;DP;1349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;ACT;;Conso ENAF;EXT;5018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;ACT;;Conso ENAF;EXT;10258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;ACT;;Conso ENAF;EXT;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;ACT;;Conso ENAF;EXT;2502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;ACT;;Conso ENAF;EXT;2139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;ACT;;Conso ENAF;EXT;9947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;ACT;;Conso ENAF;EXT;1502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;ACT;;Conso ENAF;EXT;12968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;ACT;;Conso ENAF;EXT;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;ACT;;Conso ENAF;EXT;1183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;ACT;;Conso ENAF;EXT;1906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
0;;310169;ESCALQUENS;ACT;;INTENSIF;DP;941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2009_2022;CONSTRUIT
